id,serial
817684,9479
817686,9484
817687,9485
817688,9485-1
817689,9485-2
817690,9493
817694,9496
817695,9496-1
817717,9498
817727,9498-1
817728,12566
817732,12568
817734,9488
817739,12571
817756,12572
817759,9488-1
817761,12459-2
817764,9415
817765,9429
817768,9454
817773,9480
817852,9513
817853,9513-1
817854,9513-2
817856,9552
817857,9552-1
817858,9559
817859,9559
817860,9737-1
817861,9560
817865,9561
818194,12575
818199,12577
818210,12551
818219,12581
818256,9564
818257,9564-1
818258,9564-2
818261,9565
818263,9565-1
818270,9516
818271,9544
818273,9545
818275,9547
818311,9603
818312,9603-1
818313,9609
818314,9609-1
818315,9609-2
818316,9610
818317,9610-1
818318,9612
818319,9612-1
818320,9632
818321,9632-1
818391,9633
818392,9633-1
818393,9643
818395,9643-1
818399,9644
818400,9644
818401,9644-2
818405,9647
818406,9647-1
818466,9665
818467,9665-1
818468,9665-2
818471,9667-1
818472,9667-2
818473,9667-4
818475,9679
818476,9681
818477,9681-1
818481,12481-1
818494,12582
818495,12582-1
818502,12592
818523,9682
818524,9682-1
818525,9682-2
818526,9693
818527,9693-1
818528,9693-2
818529,9699-1
818577,12429
818581,12430
818582,12431
818583,12437
818584,12441
818585,12442
818587,12444
818589,12445
818590,12450
818637,9939-1
818641,9700-1
818643,9714-1
818644,9714-2
818645,9714-3
818647,9714-4
818651,9715-1
818654,9727
818675,9752
818688,9759-1
818689,9771
818690,9771-1
818691,9772
818692,9772-1
818693,9775
818694,9789
818695,9789-1
818763,9759
818766,9789
818769,9789
818770,9791
818771,9791-1
818772,9792
818773,9792-1
819173,12466-1
819177,12599
819180,12551-1
819184,12600
819188,12597
819192,12595
819195,12541-1
819205,9793
819206,9793-1
819207,9794
819208,9794-1
819209,9796
819210,9796-1
819211,9796-2
819212,9720
819220,9724
819221,9726
819252,9756
819253,9790
819293,9811
819294,9811-1
819295,9811-2
819296,9813-1
819297,9813-2
819298,9819
819299,9819-1
819300,9850
819301,9850-1
819305,9862
819309,9862-1
819319,12601
819327,12500-1
819329,12436-1
819330,9885-1
819401,9887
819402,9888
819403,9888-1
819404,9888-2
819405,9890
819406,9890-1
819409,9893-1
819410,9896
819411,9804
819412,9820
819413,9826
819414,9877
819415,9878
819416,9897
819419,9900
819421,9900-1
819465,9903-1
819497,9904-1
819699,12602
819704,12602-1
819708,12603
819711,12538-1
819759,12605
819762,12515-1
820239,12611
820243,12610
820247,12609
820295,9905-1
820296,9905-3
820739,12591
820740,12565
820742,12589
820744,12574
820747,12587
820749,12588
820750,12573
820751,12570
820752,12583
820756,12580
820758,12564
820777,12616
820781,12616-1
820785,12619
820789,12620
820793,12621
820797,12624
820806,12625
820820,9599
820881,12473
820883,12458
820885,12457
820891,12531
820892,12456
820893,12471
820894,12525
820895,12527
820898,12482
820919,12454
820920,12455
820923,12461
820924,12467
820926,12468
820930,12505
820934,12524
820936,12526
820938,12536
820941,12612
820942,12613
820943,12614
820944,12615
820945,12618
820946,12623
821357,12628
821359,12629
821580,12435-1
821589,12634
821606,12517-1
821610,12555
821611,12558
821612,12578
821613,12585
821615,12594
821660,12520
821697,12644
821701,12643
821705,12642
821709,12639
821713,12636
821938,12632
821939,12633
821942,12637
821943,12638
821945,12640
822135,12653
822299,12579
822321,12584
822397,9599-1
822399,12220
822401,12513
822402,12514
822403,12523
822449,12529
822450,12539
822459,12543
822467,12546
822470,12549
822473,12563
822474,12576
822477,12586
822479,12593
822545,12596
822547,12606
822548,12607
822549,12608
822550,12630
822558,12316
822560,12321
822563,12327
822564,12329
822566,12346
822567,12349-1
822568,12386
822826,12639-1
822829,12568-1
822917,12663
822922,12601-1
822925,12480-1
822928,12475-1
822987,12392
822988,12397
822989,12398
822990,12399
823007,12403
823009,12405
823012,12407
823014,12408
823016,12409
823029,12415
823031,12416
823033,12417
823034,12418
823035,12419
823036,12420
823037,12421
823038,12423
823044,12453
823045,12462
823048,12488
823051,12490
823052,12492
823053,12503
823095,12192
823097,12202
823098,12203
823099,12208
823101,12231
823102,12236
823105,12249
823108,12257
823109,12296
823110,12297
823111,12298
823113,12299
823114,12115
823115,12129
823116,12134
823118,10958
823120,12165
823121,12167
823122,12180
823151,12422
823152,12569
823153,12053
823154,12050
823155,12040
823156,12012
823157,12006
823159,11053
823161,11047
823177,11040
823178,11037
823179,11020
823181,11017
823182,11013
823201,12309
823202,12408
823203,12126
823204,12662
823205,12641
823207,12645
823209,12646
823224,12650
823229,12655
823232,12656
823233,12657
823234,12659
823235,12661
823238,12664
823311,12652
823418,12680
823419,12665
823420,12667
823422,12669
823423,12670
823424,12671
823425,12894
823426,12676
823427,12675
823428,12674
823429,12672
823431,12676-1
823433,12678
823842,12695
823856,12692
823860,12691
823864,12690
823868,12550-1
823871,12625-1
823875,12610-1
824350,12682
824440,12651
824968,12751
824969,12703
824970,12700
824996,12701
824998,12698
825031,12686
825044,12699
825055,12432-1
825061,12581-1
825080,9948-2
825081,9948-1
825082,9947-2
825111,12693
825113,12689
825114,12687
825115,12684
825116,12683
825208,12704
825209,12705
825210,12706
825235,12707
825236,12708
825298,12562-1
825302,12710
825306,12711
825538,12713
826091,12724
826092,12723
826094,12722
826095,12721
826097,12715
826109,12716
826113,12714
826280,12720
826282,12726
826663,12734
826664,12734-1
826670,12732
826673,12643-1
826677,12718
826682,12717
826685,12550-2
826885,12690-1
826888,12489-1
826892,12735
826897,12736
826901,12739
826906,12642-1
826910,12625-2
826936,12744
826937,12743
826938,12740
826939,12738-1
826940,12738
826943,12737
826948,12731
826949,12702
826950,12729
826951,12728
826952,12727
826963,12747
826998,12484-1
827430,12516-1
827432,12746
827434,12748
827435,12750
827764,12758
827765,12757
827769,12756
828195,12774
828203,12451-1
828211,12772
828224,12767
828250,12762
828468,12771
828469,12773
828470,12768
828472,12765
828473,12764
828475,12745
828477,12752
828479,12755
828482,12763
828487,12766
828494,12770
828498,12775
828501,12777
828502,12779
828503,12780
828505,12780-1
828564,12786
828571,12785
828579,12609-1
828585,12611-1
828592,12778
829618,12789
830891,12808
830896,12783
830899,12784
830910,12787
830911,12788
830913,12790
830914,12791
830916,12792
830918,12793
830919,12796
830924,12797
830925,12799
830926,12801
830927,12805
830933,12813
830937,12812
830942,12432-2
830945,12798
830949,12581-2
830953,12435-2
830956,12803
830961,12756-1
830964,12794
831014,12804
831043,12811
831044,12809
831049,12818-1
831051,12820
831052,12821
831053,12822
831377,12829
831391,12822-1
831396,12814
837156,12807
837162,12833
837163,12847
837165,12842
837169,12834
837171,12830
837172,12846
837175,12826
837176,12841
837178,12835
837179,12843
837183,12844
837190,12854
837193,12836
837195,12828
837197,12850
837200,12831
837201,12824
837204,12823
837206,12845
837207,12832
837208,12849
837210,12851
837223,12853
837329,12858
837332,12857
837335,12855
837452,12840
837459,12860
837460,12838
837468,12837
837476,12861
838214,12862
838218,12872
838328,12863
838329,12864
838396,12868
838397,12869
838399,12876
838400,12865
838401,12866
838402,12877
838403,12878
838404,12879
838467,12882
838469,12867
838471,12885
838473,12884
838516,12883
838517,12871
838522,12880
838542,12886
838553,12887
838555,12870
838698,12889
838700,12893
838774,12896
838776,12897
838778,12895
838808,12899
838858,12900
838859,12888
839043,12901
839044,12903
839045,12904
839260,12902
839262,12906
839264,12908
839267,12909
839268,12907
839270,12652-1
839272,12822-2
839273,12905
839318,12910
839322,12911
839325,12912
840166,12817
840170,12913
840947,12920
840948,12859
840950,12916
840951,12917
840952,12921
841195,12919
841398,12914
841402,12915
841406,12928
841410,12929
841414,12838-1
841417,12843-1
841501,12931
841509,12924
841512,12923
841538,12932
841539,12859
841543,12925
841553,12926
841556,12930
841559,12922
841560,12933
841561,12927
841673,12937
841847,12942
841871,12940
841872,12941
842006,12939
842010,12938
842014,12934
842669,12808-1
842672,12710-1
842676,12959
842678,12952
842686,12947
843248,12949
843249,12951
843263,12953
843266,12958
843267,12946
843268,12943
843270,12945
843272,12950
843273,12954
843291,12960
843292,12962
843293,12965
843557,12938-1
843575,12435-3
843579,12964
843583,12963
843908,12971
843914,12972
844152,12978
844155,12979
844156,12977
844157,12968
844158,12975
844159,12973
844160,12970
844161,12969
844851,12980
844995,12986
844998,12981
844999,12983
845000,12985
845001,12984
845052,12989
845055,12451-2
845896,13000
845905,13010
845911,13014
846046,13008
846047,13012
846059,13006
846063,12991
846065,13007
846067,13002
846069,12995
846070,13009
846071,13004
846078,12997
846084,12988
846085,12987
846086,13016
846094,12993
846112,12998
846113,13005
846114,12999
846131,13026
846134,12734-2
846690,13028
846694,13027
846698,13029
846701,12605-1
846704,12691-1
846868,12600-1
846872,13031
846874,13032
846880,13034
846884,13035
846887,12435-4
846890,12938-2
846893,12964-1
847288,13036
847294,13037
847298,13038
847302,13039
847306,13042
847519,13045
847520,13045-1
847526,13047
847532,13049
848727,13051
848745,13052
848750,13053
849756,12595-1
849763,13056
849769,13057
849775,13059
849778,13054
849779,13019
849781,13030
849793,13015
849806,13033
849810,13023
849811,13024
849813,13003
849814,13025
849815,13043
849816,13017
849901,12938-3
849912,13072
849916,13071
849921,13070
849923,13069
849929,13068
849949,13067
849956,13066
850010,13063
850014,13061
850020,13060
850350,13074
850535,13064
850536,13065
850537,13073
850826,13070-1
850829,12592-1
850834,13076
850838,13077
850842,13079
850883,13055
851067,13075
851308,13086
851311,13087
851318,13090
851325,13094
851350,12597-1
851587,13095
851590,13098
851597,12761
851600,13081
851601,13085
851602,13082
851609,13099
851611,13101
851617,13100
851619,13105
851622,13102
851623,13089
851624,13083
851625,13092
851626,13088
851628,13096
851852,13110
851854,13111
852140,13121
852312,13116
852313,13118
852319,13117
852355,13113
852369,13108
852797,13054
852801,13103
852804,13120
852805,13115
852808,13107
852811,13123
852812,13104
852829,13130
852831,13135
853039,13143
853042,13127
853043,13125
853047,13132
853048,13144
853052,13145
853065,12786-1
853066,12786-2
853077,13122
853083,13133
853084,13129
853402,13109
853428,13140
853429,13141
853433,13124
853434,13138
853435,13146
853436,13142
853438,13126
853439,13134
853538,12619-1
853821,13079-1
853830,12989-1
853873,12803-1
854383,12938-4
854388,13086-1
854929,13170
854932,13160
854937,13164
854940,13167
854942,13159
854943,13169
854956,13152
854957,13153
854958,13166
854959,13154
854961,13162
854962,13161
854969,13151
854972,13158
854973,13165
854974,13150
854975,13155
855122,13186
855124,13184
855130,13178
855132,13177
855137,12556-1
855886,13187
856095,13195
856371,13199
856372,12605-2
856378,13200
856379,13202
856581,13185
856584,13198
856586,13188
856587,13176
856588,13203
856592,13193
856593,13190
856594,13191
856595,13194
856596,13197
856598,13180
856599,13174
856736,13207
856931,13206
856932,13182
856933,13179
856935,13204
856937,13201
856950,13175
856951,13181
857538,13213
857544,13219
857558,13224
857579,12786-3
857590,13207-1
857595,13216
857596,13222
857599,13217
857601,13205
857602,13221
857606,13211
857607,13215
857609,13220
857614,13236
857615,13235
857616,13234
857622,13210
857633,13225
857634,13226
857635,13227
857636,13238
857637,13237
857638,13231
857639,13230
857642,13209
857643,13223
857644,13208
857648,13212
857875,13242
858234,13196
858809,13249
858811,13250
858816,13199-1
858925,13251
858928,13246
858929,13248
858930,13241
858932,13252
858933,13240
858934,13245
858937,13214
859124,13259
859128,13260
859134,13257
859137,13256
859232,12717-1
859971,13187-1
859975,13273
859980,13279
860784,13229
861086,13291
861088,12556-2
861123,13283
861133,13281
861154,13263
861158,13270
861159,13255
861161,13287
861163,13288
861169,13272
861172,13274
861173,13290
861175,13254
861176,13253
861177,13277
861178,13282
861223,13265
861224,13280
861225,13275
861226,13271
861228,13276
861229,13284
861797,13298
861799,13299
861813,13292
861833,13297
861837,13293
861840,13296
861851,13294
862816,13069-1
862818,13308
862823,13249-1
862825,13244
863422,13302
863423,13300
863426,13305
863431,13310
863433,13314
863435,13315
863436,13309
863439,13319
863440,13318
863441,13277
863443,13311
863446,13323
863447,13320
863448,13324
863449,13301
863450,13321
863878,12732-1
863881,13070-2
863888,12734-3
863890,13327
863897,13213-1
864993,13332
865087,13329
865097,13335
865100,13342
865110,13341
865111,13340
865118,13337
865130,13326
865131,13333
865133,13322
865134,13330
865135,13328
865136,13331
865137,13336
865138,13338
865142,13356
865152,13353
865156,13362
865163,13348
865172,13087-1
865173,13264
865177,13360
865178,13355
865181,13359
865188,13357
865190,13351
865191,13350
865247,13346
865248,13358
865255,13361
865256,13343
865260,13354
865267,13344
865417,13365
865428,13363
865430,13366
865431,13352
865432,13364
865780,13373
865781,13371
865782,13367
865783,13368
865784,13372
866039,13376
866132,13381
866156,13374
866165,13379
866166,13380
866167,13377
866168,13370
866338,13382
866339,13383
866341,13384
866383,13387
866384,13386
866385,13386-1
866387,13378
866621,13388
866622,13389
866623,13391
866626,13393
866793,13394
866801,13390
866820,13392
866824,13395
866849,13396
866850,13398
866922,13400
866923,13399
866924,13051
866925,13051-1
867175,13401
867176,13402
867178,13404
867179,13405
867180,13406
867181,13407
867182,13410
867184,13412
867185,13408
867204,13409
867227,13411
867289,13369
867293,13403
867295,13414
867296,13415
867297,13413
867334,13416
867335,13417
867337,13420
867339,13421
867340,13423
867455,13422
867465,13422
867476,13424
867590,13425
867591,13426
867893,13427
867894,13428
867895,13429
867896,13431
868197,13433
868199,13432
868203,13434
868204,13437
868764,13439
869139,13435
869143,13442
869144,13443
869351,13444
870139,13441
870140,13449
870141,13446
870142,13450
870143,13447
870144,13448
870145,13445
870146,13451
870147,13452
870720,13462
870721,13470
870725,13461
870728,13464
870729,13453
870730,13469
870731,13475
870732,13468
870733,13466
870734,13436
870735,13458
870736,13454
870792,13457
870793,13456
870794,13465
870795,13460
870796,13474
870797,13463
871694,13476
871696,13483
871697,13472
871700,13530
871701,13486
871818,13467
871819,13479
871820,13473
871825,13481
871826,13484
871827,13485
871843,13477
871844,13478
871845,13480
872552,13493
872554,13489
872555,13495
872558,13492
872559,13488
872560,13494
872561,13491
872562,13459-1
872563,13496
872564,13498
872565,13497
873318,13459
873521,13500
873522,13501
873524,13499
873525,13503
874033,13512
874034,13504
874037,13506
874038,13507
874039,13508
874040,13509
874041,13510
874042,13511
874044,13513
874046,13514
874622,13518
874635,13515
874637,13517
874675,13519
874780,13520
875339,13523
875340,13522
875341,13525
875343,12786-4
875575,13451-1
875576,13482
875577,13529
875579,13526
875580,13528
875857,13536
875867,13531
875871,13538
875873,13533
875874,13537
875875,13534
875876,13533-1
876429,8770-1
876685,13540
876686,13543
876687,13542
877221,13546
877224,13547
877243,13544
877246,13550
877688,13551
877689,13555
877691,13554
877692,13556
877693,12562-2
878068,13552
878793,13564
879511,13573
879513,13574
879515,13572
879517,13563
879519,13562
879525,13560
879526,13565
879530,13570
879531,13537-1
879533,13566
879534,13569
879536,13571
879537,13568
879660,13575
879720,13578
879722,13577
879724,12577-1
880061,13579
880062,13344-1
880063,13264-2
880065,12599-1
880066,13580
880516,13591
880517,13588
880519,13583
880520,13586
880521,13584
880522,13264-3
880523,13581
881016,13589
881017,13592
881018,13593
881024,13582
881025,13594
881026,13595
881027,13597
881028,13598
881029,13600
881300,13609
881308,13606
881309,13605
881310,13604
881311,13603
881312,13599
881313,13601
881314,13602
881455,13612
881457,13611
881916,13613
881917,13614
881918,13615
881919,13616
881920,13617
881921,13621
881922,13620
882195,13622
882197,13619
882199,13618
882923,13193
883093,13627
883095,13626
883101,13625
883594,13629
884553,13636
884554,13635
884563,13632
884564,13628
885247,13639
885248,13630
885249,12837-1
885250,13598-1
885252,13640
885253,13641
885254,13642
885255,13130-1
885409,13633
886745,13647
886746,13645
886747,13654
886750,13652
886772,13648
886783,13651
886786,13649
886807,13655
887089,13644
887090,13658
887091,13653
887358,13669
887360,13667
887361,13666
887362,13664
887365,12794-1
887366,13662
887704,13671
887834,13676
887835,13675
887836,13663
887837,13650
887838,13673
887839,13668
887840,13657
887841,13661
887842,13670
887924,12436-2
887925,13660
887926,13656
887927,12466-2
887928,13681
887930,13677
887931,13674
888289,13684
888290,13680
888292,13678
888541,13694
888543,13693
888544,13688
888545,13691
888546,13686
888547,13689
888548,13690
888549,13685
888552,13679
888553,13695
889221,13704
889222,13701
889223,13700
889224,13702
889225,13697
889226,13696
889232,13687
889234,13703
889235,13692
889597,13721
889598,13177-1
889602,13712
889603,12732-2
889604,12528-1
889606,13718
889607,13714
889608,13717
889609,13719
889610,13711
889611,13710
889612,13709
889614,13708
889615,13707
889616,13705
890023,13722
890377,13256
890383,13724
890384,13729
890387,13728
890389,13730
890394,13727
890407,13732
890765,13733
890766,13186-1
890767,13735
890769,13074-1
890770,13734
890771,13650-1
890773,13736
891536,13744
891537,13743
891538,13742
891548,13741
891549,13632-1
891919,13754
891923,13751
891928,13750
891929,12786-5
891930,12436-3
891932,13746-1
891935,13746
891939,13738
891941,13745
892253,13757
892255,13761
892256,13760
892257,13758
892259,13755
892754,13756
892755,13762
893456,13481-1
893457,13566-1
893458,13648-1
893459,13649-1
893460,13687-1
893461,13755-1
893462,13763
893463,13764
894068,12475-2
894069,13767
894070,13766
894072,13768
894073,13770
894075,13771
894077,13773
894082,13776
894083,13777
894877,13087-2
894878,13779
894879,12577-2
894880,13780
894881,13778
896661,13783
896662,13785
896663,13799
896666,13786
896667,13787
896670,13789
896676,13790
896678,13792
896715,13475-1
896716,13802
896723,13797
896727,13795
896728,13796
896729,13805
896730,13804
896731,13803
896888,13800
896892,13806
897007,13807
897009,13810
897012,13809
897013,13808
897014,13816
897015,13813
897670,13814
897671,13820
897672,13819
897673,13812
897676,13821
897680,12766-1
897681,13822
897682,13823
897732,13824
897735,13811
898011,12616-2
898012,13801
898014,13837
898015,13833
898016,13835
898017,13828
898018,13832
898020,13793
898021,12475-3
898022,13830
898023,12466-3
898024,13526-1
898026,13827
898037,13256-2
898038,13831
898082,13839
899405,13848
899407,13632-2
899408,13598-2
899409,13604-1
899410,13845
899411,13843
899412,13844
899413,13842
899414,13841
899780,13850
900221,13854
900222,13853
900223,13846
900224,13598-3
900225,13256-3
900226,12786-5
900243,13852
901444,13136
901472,13849
901473,13849
901481,13868
901482,13865
901492,13857
901506,13863
901508,13864
901571,13861
901572,13860
901573,13858
901574,13859
901578,13871
901581,13867
902106,9435
902204,13874
902205,13875
903069,13876
903932,13882
903933,13883
903934,13885
904879,12477-2
904880,13822-1
904881,13886
904882,13888
904883,13893
904884,13890
904885,13897
904887,13899
904890,13889
904891,13896
905771,13904
905772,13905
905936,13902
905941,13901
905942,13898
907015,13910
907016,13909
907017,13908
907984,13930
907985,13929
908009,13928
908015,13926
908016,13925
908017,13917
908018,13256-4
908019,13922
908020,13921
908046,13920
908047,13919
908048,13915
908049,13916
908050,13931
908175,13914
908176,13906
908177,13912
908178,13889-1
908756,13938
908762,13935
908767,13936
908768,13927
908793,13933
908798,13934
908801,13932
908927,13840
908928,13940
908929,13937
908930,13889-2
909271,13944-1
909273,13955
909274,13956
909455,13945
909458,13946
909460,13943
909461,13950
909462,13751-1
909469,13944
909471,13952
909473,13781
909474,13947
909487,13954
910438,13975
910737,13889-3
910866,13984
910867,13984
910868,13987
910869,13986
910873,13978
910874,13983
910875,13982
910878,13963
912199,13988
912201,13989
912202,13990
912204,13991
912205,13994
912221,13992
912225,13993
912642,14015
912646,13995
912647,13997
912830,13997
912831,13998
912832,13984-2
912833,13995
913184,14011
913185,14012
913186,14008
913187,14005
913207,14004
913208,14002
913238,14001
913620,14013
913622,14014
913624,14018
913859,14017
913861,14019
913863,14021
913865,14023
913866,14024
914358,14028
914359,13969
914361,14025
914362,14029
914363,14027
914367,13962
914368,13962
914373,14026
915684,14020
915685,13256-5
915697,14033
915698,14032
915705,14035
915706,14034
915707,12581-3
915708,14036
915921,14037
915933,14040
915946,14041
915961,14042
915969,14039
915974,14043
915981,14042-1
915982,14046
915983,14045
916393,14051
916394,14053
916395,14055
916396,14054
916397,14052
916398,14057
916399,14058
916400,14056
916407,14061
916409,14059
916411,14062
916412,14060
916413,14063
916414,14066
916419,14065
916448,14068
916449,14069
916450,14064
916451,14071
916452,14074
916453,14073
916454,14070
916455,14050
916547,14049
916548,14048
916549,14044
917239,14084
917258,14085
917261,14083
917262,14082
917265,14076
917266,14081
917267,14075
917268,14078
917273,14079
917274,14077
917279,14080
917280,14067
917537,14087
917540,14088
917541,14086
917704,13889-4
917712,14097
917716,14066
917801,14092
918310,14098
918311,14100
918312,14103
918313,14090
918314,14104
918315,14105
918316,13957
918317,14101
918318,14106
918477,14107
918615,14104
918620,14108
918785,14100
919174,13889-5
919175,13889-6
919176,13889-7
919451,13960
919452,13971
919453,14096
919455,14112
919457,14110
919460,14111
919463,14113
919747,14114
919899,14118
920148,14119
920149,14120
920153,14116
920154,14123
920155,14115
920156,14126
920158,14125
920357,14124
920371,13292-1
920372,14122
920373,14121
920375,14127
920784,13889
920796,14131
920797,14128
920798,14130
920799,14129
920800,13939
921090,14140
921092,14137
921096,14139
921097,14136
921098,14134
921099,14133
921101,14138
921175,14132
921493,13256-6
921494,14142
921496,14146
921497,14144
921501,14148
921503,14145
921846,14151
921934,14153
922209,14156
922210,14155
922307,14158
922309,14159
922371,14154
922622,14161
922625,14160
922626,14164
922629,14162
922630,14165
922631,14166
922810,14172
922811,14171
922813,14173
922815,14168
922816,14169
922817,14167
924006,14188
924007,14187
924008,14169
924009,14186
924010,14185
924013,14184
924014,14183
924015,14182
924019,14178
924052,14181
924054,14180
924055,14177
924056,14176
924852,14190
924853,13940
925458,14194
925461,14196
925480,14191
925481,14195
925482,14206
925489,14203
925490,14200
925491,14205
925494,14192
925496,14199
925497,14204
925510,14198
925512,14201
925523,14197
925525,14202
925529,14193
925822,14209
926206,14214
926207,14213
926208,14211
926557,14217
926558,14215
926559,13822-2
926842,14227
926843,14228
926844,13259-1
926845,13822-3
926846,14219
927011,13986-1
927012,14231
927013,14230
927014,14229
927978,14207
927979,14233
927980,13591-1
927981,14235
927982,14236
927983,14237
927984,14239
928521,14243
928522,14241
928524,14238
928525,14240
928902,14255
928903,14253
928904,14250
928905,14249
928907,14246
928908,14247
928909,14251
929386,14223
929387,13711-1
929388,13825-1
929390,14270
929393,14268
929394,14269
929395,14267
929396,14266
929400,14259
929401,14263
929402,14262
929407,14260
929408,14256
929411,14258
929426,14257
929681,14272
929684,14271
929688,14273
929689,14274
929690,14276
929691,14278
929694,14222
930148,14284
930149,14280
930150,14282
930153,14283
930154,14285
930155,14265
930161,14264
930165,14287
930167,14288
930656,14289
930657,14290
930658,14291
930660,14293
930663,14292
930802,14294
930803,14296
930809,14295
930810,14297
930812,14298
930813,14299
930975,14301
930976,14302
931010,14307
931011,14305
931012,14303
931013,14300
931218,14308
931219,14309
931220,14312
931261,14314
931263,14315
931264,14316
931298,14323
931299,14322
931301,14318
931302,14317
931303,14321
931304,14319
931517,14320
931804,14326
931805,14327
932217,14328
932218,14330
932219,14331
932220,14335
932221,14334
932222,14333
932223,13711-2
932224,14329
932225,14332
932226,14336
932324,14342
932325,14338
932332,14339
932338,14346
932355,14343
933018,14347
933039,14348
933070,14345
933555,14350
933558,14352
933710,14355
933712,14357
933713,14356
933714,14351
933715,14358
933716,14361
933717,14360
933718,14362
933719,14366
933720,14365
933843,14370
933844,14369
933845,14367
933849,14368
933850,14353
934175,14374
934177,14354
934178,14359
934179,14373
934180,14372
934181,14378
934182,14375
934183,14377
934184,14376
934582,14385
934583,14386
934612,14379
934616,14380
934629,14381
934631,14383
934634,14130-1
934635,14384
934838,14387
935441,14392
935442,14393
935446,14388
935447,14389
935448,14390
935506,14396
935507,14395
935930,14401
936026,14402
936027,14406
936028,14405
936073,14341
936585,14407
936587,14417
936588,14413
936590,14409
936591,14412
936593,14408
936594,14422
936595,14425
936596,14423
936597,14420
936598,14429
936600,14428
936602,14426
936603,14432
936604,14427
936684,14435
937332,14446
937338,14445
937340,14444
937411,14441
937412,14438
937492,14440
937569,14452
937570,14449
937571,14448
937572,14447
937676,14454
938010,14456
938011,14457
938013,14461
938014,14464
938057,14463
938059,14462
938113,14466
938332,14468
938345,14467
938568,14476
938571,14473
938573,14472
938575,14469
938576,14471
939027,14477
939028,14478
939029,14396
940699,14485
940732,14480
940733,14460
940769,14483
940771,13959
940772,14482
940780,14474
940781,13959-1
941499,14487
941521,14490
941641,14488
942063,14491
942075,14492
942076,14489
942675,14496
942677,14495
942691,14494
943102,14500
943103,14501
943107,14498
943108,14497
943457,14464-1
943458,14499
943525,14505
943540,14502
943552,14508
943553,14506
943554,14507
943560,14503
943882,14509
943914,14511
943925,14513
943929,14512
943942,14510
944082,14455
944422,14514
944423,14515
944485,12735-1
944486,14004-1
944496,14518
944510,14522
944512,14521
944516,14517
944618,14519
944953,14531
944954,14530
944955,14527
944957,14526
944958,14523
944959,14524-1
945120,14533
945121,14534
945122,14535
945459,14536
945577,14540
945580,14537
945581,13852-1
945582,14538
945870,14386-1
945882,14534
945888,14542
945889,14541
946341,14546
946347,13545
946352,14544
946581,14554
946582,14552
946583,14551
946586,14550
946598,14539
946599,14549
946601,14547
946793,14548
946897,14556
946898,14557
946899,14555
946900,14553
946947,14445-1
947252,14567
947253,14560
947255,14563
947258,14562
947259,14561
947320,14175
947412,14305-1
947418,14572
947419,14571
947891,14582
947892,14581
947893,14568-1
947894,14568
947895,14578
947896,14579
947897,14576
947899,14574
947900,14577
947901,14357-1
948139,14575
948140,14357-2
948641,14301-1
948642,14596
948643,14595
948646,14568-2
948647,14594
948649,14590
948651,14589
948654,14588
948659,14586
948660,14587
948663,14584
948664,13135-1
948665,14580
948666,13259-2
948667,14583
949461,14603
949464,14568-9
949468,14568-10
949470,14593
949471,14602
949472,14601
949473,14190-1
949474,14567-1
949476,14599
949477,14600
949492,14301-1
949497,14592
949501,14598
949509,14591
949529,14585
949535,14568-4
949537,14568-5
949543,14568
949545,14568-6
949548,14568-8
949557,14568-7
949915,14610
949916,14609
949917,14608
949918,14605
950111,14616
950112,14612
950113,14611
950298,14618
950299,14614
950300,14617
950310,14613
950558,13734-1
950561,14625
950562,14620
950565,14624
950566,14622
950611,14634
951128,14626
951129,14628
951130,14623
951131,14629
951133,14637
951134,14636
951135,14633
951136,14630
951137,14635
951233,13940-1
951407,14640
951408,14642
951409,14641
951416,14639
951741,14644
951748,14627
951749,14643
951853,14646
951856,14645
952072,14649
952074,14650
952077,14647
952079,14648
952418,14658
952419,14665
952420,14667
952421,14663
952423,14653
952424,14655
952430,14656
952458,14657
952459,14660
952461,14659
952462,14662
952465,14661
952562,13959-1
952563,14666
952570,14664
952573,14677
952574,14669
952575,14676
952587,14670
952593,14671
952594,14668
952596,14674
952598,14675
952614,14678
952622,14683
952623,14685
952637,14681
952640,14682
952641,14680
952645,14679
952728,14686
952805,14687
953020,14694
953021,14688
953028,14684
953029,14692
953031,14691
953034,14690
953039,14689
953139,14695
953292,14696
953293,14698
953294,14700
953296,14697
953506,14705
953508,14703
953516,14702
953695,14706
953696,14707
953812,14711
953815,14708
953818,14709
953819,14710
953954,14717
953956,14716
953957,14715
953959,14714
953960,14713
953961,14712
954188,14721
954189,14719
954190,14718
954379,14723
954380,14720
954382,14722
954510,14726
955244,14729
955247,14725
955255,14730
955257,14731
955258,14728
955259,14732
955260,13852-2
955472,14738
955477,14737
955478,14735
955479,14734
955973,14751
955974,14739
955976,14748
955978,14749
955982,14736
955983,14741
955984,14111-1
955985,14029-1
955986,14746
955988,14744
955989,14745
955990,14743
956134,14754
956136,14740
956139,14750
956142,14753
956449,14758
956451,14755
956452,14756
956619,14759
956628,14762
956631,14760
956826,14761
956827,13940-2
956829,14763
957490,13940-3
957492,14764
957493,14773
957498,14772
957503,14771
957504,14770
957505,14769
957506,14766
957507,14676
957508,14768
957525,14765
957526,14757
957986,14776
958586,14779
958587,14778
958588,14777
958711,14780
958901,12952-1
959823,14785
959824,14784
959825,14783
960386,14788
961101,14358
961102,14789
962293,14802
962295,14787
962392,14800
